OBJECTID,ASSET_TYPE,ASSET_SUB_TYPE,ASSET_ID,ASSET_NAME,LOCATION,ROAD_NAME,SCHOOL_NEAR_CROSSING_NAME,HIGH_INTENSITY_LIGHTING,FLASHING_LIGHTS,SIGNAL_ID,SURFACE_AREA,SURFACE_AREA_UNIT,SUBURB,ADDRESS,OWNERSHIP,MAINTAINED_BY,GlobalID,Shape__Area,Shape__Length
301,PEDESTRIAN CROSSING,WOMBAT CROSSING (RAISED PLATFORM),PDCR0138,BUGDEN AVENUE WOMBAT CROSSING (RAISED PLATFORM),BUGDEN AVENUE,BUGDEN AVENUE,,,,TSSI,103,Square Metre,FADDEN,"BUGDEN AVENUE,FADDEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,e0ad55c0-9c28-40aa-a71b-f68da6dc67da,102.5419921875,40.9609586807292
302,PEDESTRIAN CROSSING,WOMBAT CROSSING (RAISED PLATFORM),PDCR0139,BUGDEN AVENUE WOMBAT CROSSING (RAISED PLATFORM),BUGDEN AVENUE,BUGDEN AVENUE,,,,TSSI,116,Square Metre,FADDEN,"BUGDEN AVENUE,FADDEN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,55ff25ce-8d94-4406-816d-eded7fb85553,115.999755859375,43.5065440536754
304,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0170,"ZEBRA CROSSING HORSE PARK DRIVE,ANTHONY ROLFE AVENUE","HORSE PARK DRIVE,ANTHONY ROLFE AVENUE",ANTHONY ROLFE AVENUE,,HIGH INTENSITY LIGHTING,,TSSI,27,Square Metre,GUNGAHLIN,"HORSE PARK DRIVE,GUNGAHLIN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,001f2ce0-61c6-4a08-a9cc-2d76c8e267cc,26.65478515625,21.9283578383705
305,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0171,"ZEBRA CROSSING HORSE PARK DRIVE,ANTHONY ROLFE AVENUE","HORSE PARK DRIVE,ANTHONY ROLFE AVENUE",ANTHONY ROLFE AVENUE,,HIGH INTENSITY LIGHTING,,TSSI,20,Square Metre,HARRISON,"HORSE PARK DRIVE,HARRISON,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,0b1aaefe-2844-476a-838c-39cc5786bdf5,19.90283203125,18.391857202511
306,PEDESTRIAN CROSSING,WOMBAT CROSSING (RAISED PLATFORM),PDCR0180,WOMBAT CROSSING (RAISED PLATFORM) GOYDER STREET,GOYDER STREET,GOYDER STREET,,,,TSSI,82,Square Metre,NARRABUNDAH,"GOYDER STREET,NARRABUNDAH,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,fabd7ca2-e2a5-4b79-94a6-9a84abcf050e,82.431884765625,38.0623221214237
307,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0134,MARCONI CRESCENT SCHOOL CROSSING,"MARCONI CRESCENT,SINCLAIR STREET",MARCONI CRESCENT,TAYLOR PRIMARY SCHOOL,,,TSSI,129,Square Metre,KAMBAH,"MARCONI CRESCENT,KAMBAH,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,7fe29541-643d-47d3-aa2a-34f9ce39fc24,128.578369140625,46.7961462399241
308,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0135,WHEELER CRESCENT SCHOOL CROSSING,WHEELER CRESCENT,WHEELER CRESCENT,,,,TSSI,113,Square Metre,WANNIASSA,"WHEELER CRESCENT,WANNIASSA,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,81e0d5fa-7fa7-4bcb-9d1c-8b7d1e76986b,113.055419921875,44.7706267508904
309,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0140,LANGDON AVENUE SCHOOL CROSSING,"LANGDON AVENUE,SIMMIE PLACE",LANGDON AVENUE,WANNIASSA HILLS PRIMARY SCHOOL,,,TSSI,127,Square Metre,WANNIASSA,"LANGDON AVENUE,WANNIASSA,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,5cbf5368-b049-486d-a248-29311ea797fa,127.051513671875,47.4736894779501
310,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0147,SUGARLOAF CIRCLE ZEBRA CROSSING,SUGARLOAF CIRCLE,SUGARLOAF CIRCLE,,,,TSSI,30,Square Metre,PALMERSTON,"SUGARLOAF CIRCLE,PALMERSTON,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,7b34cb43-787f-401b-aae9-da152a29f832,29.8388671875,21.9874155674195
311,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0148,SUGARLOAF CIRCLE ZEBRA CROSSING,SUGARLOAF CIRCLE,SUGARLOAF CIRCLE,,,,TSSI,34,Square Metre,PALMERSTON,"SUGARLOAF CIRCLE,PALMERSTON,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,cf0572f5-682c-4864-befb-6899f488d51b,33.890380859375,23.5271448320939
312,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0149,ZEBRA CROSSING BENDORA CRESCENT,BENDORA CRESCENT,BENDORA CRESCENT,,,,TSSI,28,Square Metre,PALMERSTON,"BENDORA CRESCENT,PALMERSTON,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,d00f5ac4-13b3-4ba5-9459-5aa59e6364e6,27.9599609375,21.1684978382908
313,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0150,ZEBRA CROSSING STROMLO CRESCENT,STROMLO CRESCENT,STROMLO CRESCENT,,,,TSSI,24,Square Metre,PALMERSTON,"STROMLO CRESCENT,PALMERSTON,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,eb4aaa8c-7b07-4918-af00-2ae0cdf2f46b,24.3515625,19.7419266154583
314,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0151,"ZEBRA CROSSING THE VALLEY AVENUE,GUNGAHLIN DRIVE,KOSCIUSZKO AVENUE","THE VALLEY AVENUE,GUNGAHLIN DRIVE,KOSCIUSZKO AVENUE",GUNGAHLIN DRIVE,,,,TSSI,26,Square Metre,PALMERSTON,"THE VALLEY AVENUE,PALMERSTON,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,d702fc7f-c8d8-46a2-97a8-216d2233db76,26.46533203125,20.3807747092124
315,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0152,"ZEBRA CROSSING THE VALLEY AVENUE,GUNGAHLIN DRIVE,KOSCIUSZKO AVENUE","THE VALLEY AVENUE,GUNGAHLIN DRIVE,KOSCIUSZKO AVENUE",GUNGAHLIN DRIVE,,,,TSSI,24,Square Metre,PALMERSTON,"THE VALLEY AVENUE,PALMERSTON,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,63820bb9-df2b-4604-8b99-3a4c0eb0c774,24.43994140625,20.5963964748555
316,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0153,"ZEBRA CROSSING THE VALLEY AVENUE,GUNGAHLIN DRIVE,KOSCIUSZKO AVENUE","THE VALLEY AVENUE,GUNGAHLIN DRIVE,KOSCIUSZKO AVENUE",GUNGAHLIN DRIVE,,,,TSSI,28,Square Metre,GUNGAHLIN,"THE VALLEY AVENUE,GUNGAHLIN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,586df624-f8fb-4f57-a518-c0af0df45d8f,27.75390625,21.6416887828983
317,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0154,"ZEBRA CROSSING THE VALLEY AVENUE,GUNGAHLIN DRIVE,KOSCIUSZKO AVENUE","THE VALLEY AVENUE,GUNGAHLIN DRIVE,KOSCIUSZKO AVENUE",GUNGAHLIN DRIVE,,,,TSSI,28,Square Metre,GUNGAHLIN,"THE VALLEY AVENUE,GUNGAHLIN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,b9632469-d8aa-4f40-80fb-54c6f3a58b30,27.984375,22.2407571219031
318,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0094,"ZEBRA CROSSING TUGGERANONG PARKWAY,HINDMARSH DRIVE,BADIMARA STREET","TUGGERANONG PARKWAY,HINDMARSH DRIVE,BADIMARA STREET",HINDMARSH DRIVE,,,,TSSI,31,Square Metre,WESTON,"TUGGERANONG PARKWAY,WESTON,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,0c555ac3-5bec-45ee-8142-ba2e42aaff3b,31.16796875,23.0244018492522
319,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0095,SCHOOL CROSSING MULLEY STREET,MULLEY STREET,MULLEY STREET,ST JUDES PRIMARY SCHOOL,,,TSSI,144,Square Metre,HOLDER,"MULLEY STREET,HOLDER,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,95a1ac46-4443-4464-953c-edbb8a027c48,144.3720703125,49.1143689993994
320,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0096,SCHOOL CROSSING BURRINJUCK CRESCENT,BURRINJUCK CRESCENT,BURRINJUCK CRESCENT,DUFFY PRIMARY SCHOOL,,,TSSI,54,Square Metre,DUFFY,"BURRINJUCK CRESCENT,DUFFY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,3d12d7a2-cd00-49d6-9149-cad5c6a62861,53.800048828125,40.5119536891564
321,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0097,SCHOOL CROSSING BANGALAY CRESCENT,BANGALAY CRESCENT,BANGALAY CRESCENT,RIVETT PRIMARY SCHOOL,,,TSSI,73,Square Metre,RIVETT,"CASUARINA STREET,RIVETT,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,ada08029-c09e-4aff-bcf1-a220201f70af,72.67822265625,47.1373878936691
322,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0098,WERE STREET ZEBRA CROSSING,"WERE STREET,CASEY CRESCENT",WERE STREET,,,,TSSI,28,Square Metre,CALWELL,"WERE STREET,CALWELL,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,f8628af0-e9f1-4652-8635-1d39486c294f,27.87548828125,22.0304098103434
323,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0099,WERE STREET ZEBRA CROSSING,"WERE STREET,CASEY CRESCENT",WERE STREET,,,,TSSI,22,Square Metre,CALWELL,"WERE STREET,CALWELL,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,40a4a942-f828-45af-8ab1-587f3b3495f7,21.658447265625,18.7260916696423
324,PEDESTRIAN CROSSING,WOMBAT CROSSING (RAISED PLATFORM),PDCR0101,DOWNARD STREET WOMBAT CROSSING (RAISED PLATFORM),DOWNARD STREET,DOWNARD STREET,CALWELL PRIMARY SCHOOL,HIGH INTENSITY LIGHTING,,TSSI,35,Square Metre,CALWELL,"DOWNARD STREET,CALWELL,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,1a49dcaa-6e39-42b5-a8c3-3e8ae8b5c9b7,34.9140625,25.5069848030786
325,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0102,"ZEBRA CROSSING DRAKEFORD DRIVE,SOWARD WAY","DRAKEFORD DRIVE,SOWARD WAY",SOWARD WAY,,,,TSSI,23,Square Metre,GREENWAY,"DRAKEFORD DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,91d423cc-9027-4c9d-93ef-856dd5c2d78f,22.537353515625,19.8505086590115
326,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0103,ZEBRA CROSSING JOSELAND STREET,JOSELAND STREET,JOSELAND STREET,,,,TSSI,27,Square Metre,GREENWAY,"JOSELAND STREET,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,f3272092-64e9-4ffb-b7dd-7ad6dfc77519,27.385009765625,27.6949744941195
327,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0104,SOWARD WAY ZEBRA CROSSING,"ATHLLON DRIVE,SOWARD WAY",SOWARD WAY,,,,TSSI,25,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,d25fe821-edba-46d0-89da-42d113d73ed3,24.623779296875,19.9567222914572
328,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0105,ZEBRA CROSSING ANKETELL STREET,ANKETELL STREET,ANKETELL STREET,,,,TSSI,35,Square Metre,GREENWAY,"ANKETELL STREET,GREENWAY,2900,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,fd42dc8f-53e9-4eba-98cb-cb77c9a09cd3,28.076416015625,22.7985896051599
330,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0107,"ZEBRA CROSSING DRAKEFORD DRIVE,ERINDALE DRIVE,SOWARD WAY","DRAKEFORD DRIVE,ERINDALE DRIVE,SOWARD WAY",ERINDALE DRIVE,,,,TSSI,23,Square Metre,OXLEY,"DRAKEFORD DRIVE,OXLEY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,5cc85581-c487-4e04-883a-dba99faf9b37,22.928466796875,19.5147437658778
331,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0108,"ZEBRA CROSSING DRAKEFORD DRIVE,SOWARD WAY","DRAKEFORD DRIVE,SOWARD WAY",SOWARD WAY,,,,TSSI,25,Square Metre,GREENWAY,"DRAKEFORD DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,4c1b0f7c-bab4-44a6-9819-b43d77b601f7,24.651123046875,20.0314039163848
332,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0109,ZEBRA CROSSING COWLISHAW STREET,COWLISHAW STREET,COWLISHAW STREET,,,,TSSI,28,Square Metre,GREENWAY,"COWLISHAW STREET,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,f6e2adb3-6be0-4678-81f2-81c8fb818b3c,28.06689453125,22.0047374534873
333,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0110,"ZEBRA CROSSING COWLISHAW STREET,PITMAN STREET","COWLISHAW STREET,PITMAN STREET",COWLISHAW STREET,,,,TSSI,52,Square Metre,GREENWAY,"COWLISHAW STREET,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,fbaa9d0d-f713-44e0-b0dc-6183dcd08030,52.3984375,32.8012755836447
334,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0111,SOWARD WAY ZEBRA CROSSING,"ATHLLON DRIVE,SOWARD WAY",SOWARD WAY,,,,TSSI,21,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,9020ba8b-b9e8-4c5f-aae5-621b60356687,20.770263671875,18.4205998676668
335,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0112,"ZEBRA CROSSING ATHLLON DRIVE,REED STREET NORTH","ATHLLON DRIVE,REED STREET NORTH",REED STREET,,,,TSSI,21,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,9d5a7a68-6831-4eb6-8ce7-5d2278360e5c,20.92431640625,18.6059499875243
336,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0113,"ZEBRA CROSSING ATHLLON DRIVE,REED STREET NORTH","ATHLLON DRIVE,REED STREET NORTH",REED STREET,,,,TSSI,24,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,8720129d-6231-4ac7-bb64-acbf52813dc0,24.018798828125,20.0863582492072
337,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0114,"ZEBRA CROSSING ATHLLON DRIVE,ROWLAND REES CRESCENT,PITMAN STREET","ATHLLON DRIVE,ROWLAND REES CRESCENT,PITMAN STREET",ROWLAND REES CRESCENT,,,,TSSI,23,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,40a318df-c28b-4b6f-a148-176aa4f2ca9c,22.796142578125,19.7991462886106
338,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0115,ZEBRA CROSSING DENIGAN STREET,DENIGAN STREET,DENIGAN STREET,,,,TSSI,84,Square Metre,WANNIASSA,"DENIGAN STREET,WANNIASSA,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,6a39ca00-dc95-41fa-a5e8-936071cf703f,83.717529296875,37.5354815924688
339,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0116,ZEBRA CROSSING ATHLLON DRIVE,ATHLLON DRIVE,LEARMONTH DRIVE,,,,TSSI,27,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,087c72be-a220-4676-88c4-e8e7f31841af,27.125,21.4922293663378
340,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0117,"ZEBRA CROSSING ATHLLON DRIVE,LEARMONTH DRIVE","ATHLLON DRIVE,LEARMONTH DRIVE",LEARMONTH DRIVE,,,,TSSI,23,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,2900,AUSTRALIA",ROADS ACT,RM - LINEMARKING,e9512140-06c6-4c30-9293-4ab5d45fcb3c,23.41552734375,20.0627963422431
341,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0118,NEWMAN-MORRIS CIRCUIT ZEBRA CROSSING,"NEWMAN-MORRIS CIRCUIT,TAVERNER STREET",NEWMAN-MORRIS CIRCUIT,,,,TSSI,15,Square Metre,OXLEY,"NEWMAN-MORRIS CIRCUIT,OXLEY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,62567724-9e57-4b88-b6f3-dde1743d7ee7,15.208251953125,15.647486373839
342,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0119,FORLONGE STREET ZEBRA CROSSING,"TAVERNER STREET,FORLONGE STREET",FORLONGE STREET,,,,TSSI,18,Square Metre,WANNIASSA,"TAVERNER STREET,WANNIASSA,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,5bb626cd-c82d-4ea8-bdba-b21b3a1d2576,17.6025390625,16.9345080203607
343,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0120,FORLONGE STREET ZEBRA CROSSING,"TAVERNER STREET,FORLONGE STREET",FORLONGE STREET,,,,TSSI,13,Square Metre,WANNIASSA,"TAVERNER STREET,WANNIASSA,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,ae0f215b-b0c6-4c3c-a599-021f249f2c56,13.47314453125,14.7107559898328
344,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0121,"ZEBRA CROSSING NEWMAN-MORRIS CIRCUIT,TAVERNER STREET","NEWMAN-MORRIS CIRCUIT,TAVERNER STREET",NEWMAN-MORRIS CIRCUIT,,,,TSSI,16,Square Metre,OXLEY,"NEWMAN-MORRIS CIRCUIT,OXLEY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,bf116c63-0610-4974-a4cf-bb4b0ba3a5b0,16.42578125,16.4045819524186
345,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0122,"ZEBRA CROSSING ATHLLON DRIVE,ANKETELL STREET","ATHLLON DRIVE,ANKETELL STREET",ANKETELL STREET,,,,TSSI,27,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,830cfc58-3181-4d21-a522-36bb5a2f234a,26.875732421875,21.2875081480705
346,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0123,"ZEBRA CROSSING ATHLLON DRIVE,ANKETELL STREET","ATHLLON DRIVE,ANKETELL STREET",ANKETELL STREET,,,,TSSI,27,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,59c02154-4fd5-451a-8fd1-5a2f0f073ff5,26.724365234375,21.2145630905277
347,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0124,"ZEBRA CROSSING SUMMERLAND CIRCUIT,DRAKEFORD DRIVE,O'HALLORAN CIRCUIT","SUMMERLAND CIRCUIT,DRAKEFORD DRIVE,O'HALLORAN CIRCUIT",SUMMERLAND CIRCUIT,,,,TSSI,19,Square Metre,KAMBAH,"SUMMERLAND CIRCUIT,KAMBAH,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,e7bb0ee1-9f4f-4f83-be56-337b1f141126,19.254150390625,17.641825136346
348,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0063,"ZEBRA CROSSING CORINNA STREET,CALLAM STREET","CORINNA STREET,CALLAM STREET",CORINNA STREET,,,,TSSI,25,Square Metre,PHILLIP,"CORINNA STREET,PHILLIP,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,324281af-c5f6-40c8-9c06-01c1731dbe24,24.977783203125,20.3352024732862
350,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0066,"ZEBRA CROSSING KITCHENER STREET,YAMBA DRIVE","KITCHENER STREET,YAMBA DRIVE",KITCHENER STREET,,,,TSSI,23,Square Metre,PHILLIP,"KITCHENER STREET,PHILLIP,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,2dbe8a47-4ddd-41ec-b8f4-acc61f0e3756,23.211669921875,19.6722852822139
351,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0067,"ZEBRA CROSSING KITCHENER STREET,YAMBA DRIVE","KITCHENER STREET,YAMBA DRIVE",KITCHENER STREET,,,,TSSI,19,Square Metre,GARRAN,"KITCHENER STREET,GARRAN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,8e9165c2-7591-4cde-b6ec-6a4a135f9480,18.94677734375,17.8036069612118
352,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0068,"ZEBRA CROSSING KITCHENER STREET,YAMBA DRIVE","KITCHENER STREET,YAMBA DRIVE",KITCHENER STREET,,,,TSSI,23,Square Metre,GARRAN,"KITCHENER STREET,GARRAN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,82f411c4-0592-49ca-a80d-d423da09014b,22.544921875,19.442725327944
353,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0069,"ZEBRA CROSSING YAMBA DRIVE,WISDOM STREET","YAMBA DRIVE,WISDOM STREET",WISDOM STREET,,,,TSSI,26,Square Metre,GARRAN,"YAMBA DRIVE,GARRAN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,4a3e2593-8f1a-4e21-ab8b-53e24c5559cd,25.787841796875,22.2325194952226
354,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0070,"ZEBRA CROSSING YAMBA DRIVE,WISDOM STREET","YAMBA DRIVE,WISDOM STREET",WISDOM STREET,,,,TSSI,22,Square Metre,HUGHES,"YAMBA DRIVE,HUGHES,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,03384aaf-d258-44df-8ef3-56896a934e53,21.824462890625,19.6863436224841
355,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0071,"ZEBRA CROSSING LAUNCESTON STREET,YAMBA DRIVE","LAUNCESTON STREET,YAMBA DRIVE",LAUNCESTON STREET,,,,TSSI,25,Square Metre,PHILLIP,"LAUNCESTON STREET,PHILLIP,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,9ee19c46-aeed-46cc-985b-1f98e3ef6298,25.332763671875,21.1503046002029
356,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0072,"ZEBRA CROSSING LAUNCESTON STREET,YAMBA DRIVE","LAUNCESTON STREET,YAMBA DRIVE",LAUNCESTON STREET,,,,TSSI,23,Square Metre,PHILLIP,"LAUNCESTON STREET,PHILLIP,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,32112bea-6da8-48f9-a156-e856a4e53579,23.005859375,19.4827023398687
357,PEDESTRIAN CROSSING,WOMBAT CROSSING (RAISED PLATFORM),PDCR0073,WISDOM STREET WOMBAT CROSSING (RAISED PLATFORM),WISDOM STREET,WISDOM STREET,MALKARA SCHOOL,HIGH INTENSITY LIGHTING,,TSSI,51,Square Metre,GARRAN,"WISDOM STREET,GARRAN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,ba20f9c4-e4c6-45b2-9bd4-96d564efb1de,50.939208984375,28.5866204573798
358,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0074,ZEBRA CROSSING WISDOM STREET,WISDOM STREET,WISDOM STREET,,,,TSSI,52,Square Metre,HUGHES,"WISDOM STREET,HUGHES,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,c1ce81ba-3076-4387-ab00-18cbe824c0dc,51.54052734375,32.328812657399
359,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0075,SCHOOL CROSSING GROOM STREET,GROOM STREET,GROOM STREET,HUGHES PRIMARY SCHOOL,,,TSSI,213,Square Metre,HUGHES,"GROOM STREET,HUGHES,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,0710c521-7443-4793-9e3a-77d9cb485abe,212.532958984375,58.3346126531898
360,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0076,"ZEBRA CROSSING CARRUTHERS STREET,YARRA GLEN","CARRUTHERS STREET,YARRA GLEN",CARRUTHERS STREET,,,,TSSI,30,Square Metre,HUGHES,"CARRUTHERS STREET,HUGHES,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,2961783e-d314-4d45-8969-a837b7a5ea04,29.845458984375,23.7532650447826
361,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0077,"ZEBRA CROSSING CARRUTHERS STREET,YARRA GLEN","CARRUTHERS STREET,YARRA GLEN",CARRUTHERS STREET,,,,TSSI,43,Square Metre,DEAKIN,"CARRUTHERS STREET,DEAKIN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,24a4138e-44df-48f5-9a95-a59160c54f62,43.477294921875,27.4239372558636
362,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0078,HOPEGOOD PLACE ZEBRA CROSSING,HOPEGOOD PLACE,HOPEGOOD PLACE,,,,TSSI,30,Square Metre,GARRAN,"HOPEGOOD PLACE,GARRAN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,a7eb89bc-cd0f-431c-ba46-f54ca89d58f1,29.5830078125,21.8722235895951
363,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0079,ELDRIDGE CRESCENT ZEBRA CROSSING,ELDRIDGE CRESCENT,ELDRIDGE CRESCENT,,,,TSSI,47,Square Metre,GARRAN,"ELDRIDGE CRESCENT,GARRAN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,791a0846-6184-442e-9012-14f09f0f387f,46.862548828125,27.7007783996863
364,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0080,ELDRIDGE CRESCENT ZEBRA CROSSING,ELDRIDGE CRESCENT,ELDRIDGE CRESCENT,,,,TSSI,37,Square Metre,GARRAN,"ELDRIDGE CRESCENT,GARRAN,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,c9b5a31b-75e3-434d-b536-4876e8a7549f,37.329833984375,24.5887143740795
369,PEDESTRIAN CROSSING,SCHOOL CROSSING,PDCR0085,SCHOOL CROSSING DOOKIE STREET,DOOKIE STREET,DOOKIE STREET,FARRER PRIMARY SCHOOL,,,TSSI,216,Square Metre,FARRER,"DOOKIE STREET,FARRER,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,ee0b7216-21c0-4757-954a-8ca27e2cc490,215.62890625,58.7971165393562
